Title,Topics
493_0,"Topic 6,Topic 33,Topic 28,Topic 46,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7"
801_0,"Topic 6,Topic 33,Topic 22,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8"
844_0,"Topic 6,Topic 33,Topic 45,Topic 4,Topic 37,Topic 1,Topic 2,Topic 3,Topic 5,Topic 7"
959_0,"Topic 6,Topic 33,Topic 22,Topic 34,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7"
1998_0,"Topic 33,Topic 6,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8,Topic 9"
1227_0,"Topic 6,Topic 33,Topic 45,Topic 8,Topic 46,Topic 22,Topic 36,Topic 1,Topic 2,Topic 3"
1262_0,"Topic 33,Topic 6,Topic 45,Topic 50,Topic 31,Topic 17,Topic 1,Topic 2,Topic 3,Topic 4"
48_0,"Topic 33,Topic 21,Topic 6,Topic 45,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7"
637_0,"Topic 6,Topic 45,Topic 46,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8"
672_0,"Topic 33,Topic 6,Topic 5,Topic 10,Topic 45,Topic 26,Topic 9,Topic 37,Topic 1,Topic 2"
1126_0,"Topic 6,Topic 4,Topic 34,Topic 1,Topic 2,Topic 3,Topic 5,Topic 7,Topic 8,Topic 9"
1965_0,"Topic 33,Topic 6,Topic 45,Topic 28,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7"
1163_0,"Topic 33,Topic 6,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8,Topic 9"
1920_0,"Topic 33,Topic 6,Topic 45,Topic 5,Topic 25,Topic 28,Topic 26,Topic 40,Topic 8,Topic 19"
536_0,"Topic 6,Topic 33,Topic 45,Topic 37,Topic 8,Topic 46,Topic 9,Topic 40,Topic 1,Topic 2"
573_0,"Topic 6,Topic 33,Topic 45,Topic 8,Topic 30,Topic 41,Topic 1,Topic 2,Topic 3,Topic 4"
88_0,"Topic 46,Topic 6,Topic 33,Topic 45,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7"
226_0,"Topic 33,Topic 6,Topic 37,Topic 45,Topic 9,Topic 28,Topic 32,Topic 14,Topic 44,Topic 1"
263_0,"Topic 6,Topic 33,Topic 45,Topic 26,Topic 37,Topic 34,Topic 28,Topic 39,Topic 15,Topic 3"
1636_0,"Topic 6,Topic 33,Topic 45,Topic 36,Topic 44,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5"
1673_0,"Topic 33,Topic 37,Topic 46,Topic 6,Topic 28,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5"
1958_0,"Topic 33,Topic 45,Topic 43,Topic 1,Topic 26,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6"
999_0,"Topic 6,Topic 45,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8,Topic 9"
127_0,"Topic 6,Topic 33,Topic 5,Topic 4,Topic 1,Topic 2,Topic 3,Topic 7,Topic 8,Topic 9"
964_0,"Topic 6,Topic 45,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8,Topic 9"
162_0,"Topic 33,Topic 4,Topic 28,Topic 45,Topic 6,Topic 32,Topic 1,Topic 2,Topic 3,Topic 5"
921_0,"Topic 6,Topic 33,Topic 17,Topic 45,Topic 24,Topic 16,Topic 1,Topic 2,Topic 3,Topic 4"
1537_0,"Topic 6,Topic 33,Topic 45,Topic 9,Topic 5,Topic 39,Topic 8,Topic 17,Topic 15,Topic 4"
1572_0,"Topic 6,Topic 32,Topic 45,Topic 33,Topic 39,Topic 36,Topic 1,Topic 2,Topic 3,Topic 4"
30_0,"Topic 6,Topic 33,Topic 3,Topic 1,Topic 2,Topic 4,Topic 5,Topic 7,Topic 8,Topic 9"
75_0,"Topic 6,Topic 33,Topic 46,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8"
879_0,"Topic 6,Topic 33,Topic 40,Topic 44,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7"
383_0,"Topic 33,Topic 6,Topic 36,Topic 45,Topic 19,Topic 26,Topic 17,Topic 37,Topic 1,Topic 2"
752_0,"Topic 16,Topic 33,Topic 6,Topic 45,Topic 5,Topic 1,Topic 2,Topic 3,Topic 4,Topic 7"
717_0,"Topic 6,Topic 40,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8,Topic 9"
1342_0,"Topic 6,Topic 4,Topic 1,Topic 2,Topic 3,Topic 5,Topic 7,Topic 8,Topic 9,Topic 10"
1793_0,"Topic 6,Topic 12,Topic 4,Topic 1,Topic 2,Topic 3,Topic 5,Topic 7,Topic 8,Topic 9"
1307_0,"Topic 33,Topic 6,Topic 9,Topic 5,Topic 45,Topic 40,Topic 17,Topic 1,Topic 2,Topic 3"
453_0,"Topic 6,Topic 43,Topic 39,Topic 7,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 8"
416_0,"Topic 33,Topic 6,Topic 45,Topic 10,Topic 23,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5"
884_0,"Topic 33,Topic 39,Topic 6,Topic 45,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7"
1492_0,"Topic 33,Topic 6,Topic 15,Topic 29,Topic 28,Topic 31,Topic 1,Topic 2,Topic 3,Topic 4"
1800_0,"Topic 6,Topic 33,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8,Topic 9"
1043_0,"Topic 6,Topic 42,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8,Topic 9"
1845_0,"Topic 33,Topic 6,Topic 5,Topic 22,Topic 45,Topic 9,Topic 46,Topic 1,Topic 2,Topic 3"
1006_0,"Topic 6,Topic 33,Topic 45,Topic 9,Topic 10,Topic 32,Topic 28,Topic 12,Topic 15,Topic 27"
1122_0,"Topic 6,Topic 33,Topic 9,Topic 45,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7"
1961_0,"Topic 33,Topic 6,Topic 1,Topic 45,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8"
1167_0,"Topic 6,Topic 33,Topic 5,Topic 36,Topic 34,Topic 1,Topic 2,Topic 3,Topic 4,Topic 7"
1924_0,"Topic 6,Topic 9,Topic 19,Topic 33,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7"
532_0,"Topic 6,Topic 33,Topic 45,Topic 37,Topic 1,Topic 4,Topic 36,Topic 2,Topic 3,Topic 5"
577_0,"Topic 6,Topic 45,Topic 10,Topic 34,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7"
918_0,"Topic 33,Topic 6,Topic 45,Topic 31,Topic 29,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5"
1223_0,"Topic 6,Topic 45,Topic 33,Topic 4,Topic 9,Topic 5,Topic 34,Topic 32,Topic 20,Topic 16"
1266_0,"Topic 33,Topic 6,Topic 14,Topic 45,Topic 34,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5"
633_0,"Topic 6,Topic 46,Topic 33,Topic 45,Topic 27,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5"
676_0,"Topic 6,Topic 33,Topic 5,Topic 45,Topic 9,Topic 1,Topic 28,Topic 27,Topic 40,Topic 23"
1456_0,"Topic 6,Topic 45,Topic 40,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8"
1087_0,"Topic 6,Topic 33,Topic 45,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8"
1413_0,"Topic 39,Topic 33,Topic 6,Topic 45,Topic 34,Topic 44,Topic 1,Topic 2,Topic 3,Topic 4"
1881_0,"Topic 6,Topic 33,Topic 46,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8"
497_0,"Topic 6,Topic 33,Topic 3,Topic 45,Topic 44,Topic 28,Topic 7,Topic 1,Topic 2,Topic 4"
805_0,"Topic 6,Topic 33,Topic 44,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8"
840_0,"Topic 33,Topic 6,Topic 10,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8"
1386_0,"Topic 6,Topic 33,Topic 29,Topic 36,Topic 34,Topic 22,Topic 12,Topic 1,Topic 2,Topic 3"
1757_0,"Topic 6,Topic 33,Topic 36,Topic 46,Topic 20,Topic 45,Topic 28,Topic 19,Topic 34,Topic 5"
1712_0,"Topic 33,Topic 6,Topic 45,Topic 19,Topic 46,Topic 24,Topic 28,Topic 1,Topic 2,Topic 3"
347_0,"Topic 45,Topic 33,Topic 6,Topic 40,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7"
796_0,"Topic 6,Topic 33,Topic 39,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8"
302_0,"Topic 6,Topic 43,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8,Topic 9"
1839_0,"Topic 33,Topic 6,Topic 17,Topic 5,Topic 34,Topic 1,Topic 2,Topic 3,Topic 4,Topic 7"
457_0,"Topic 33,Topic 6,Topic 7,Topic 45,Topic 32,Topic 40,Topic 34,Topic 17,Topic 1,Topic 2"
412_0,"Topic 33,Topic 6,Topic 40,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8"
880_0,"Topic 6,Topic 33,Topic 45,Topic 39,Topic 5,Topic 9,Topic 46,Topic 1,Topic 3,Topic 22"
1496_0,"Topic 6,Topic 33,Topic 46,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8"
1804_0,"Topic 6,Topic 33,Topic 45,Topic 4,Topic 28,Topic 19,Topic 27,Topic 1,Topic 2,Topic 3"
1047_0,"Topic 45,Topic 6,Topic 33,Topic 42,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7"
1841_0,"Topic 33,Topic 6,Topic 5,Topic 22,Topic 45,Topic 46,Topic 9,Topic 17,Topic 28,Topic 44"
1002_0,"Topic 6,Topic 33,Topic 7,Topic 28,Topic 46,Topic 23,Topic 39,Topic 1,Topic 2,Topic 3"
838_0,"Topic 6,Topic 33,Topic 45,Topic 40,Topic 10,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5"
387_0,"Topic 33,Topic 19,Topic 36,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7"
756_0,"Topic 6,Topic 33,Topic 5,Topic 16,Topic 34,Topic 1,Topic 2,Topic 3,Topic 4,Topic 7"
713_0,"Topic 6,Topic 40,Topic 45,Topic 14,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7"
1346_0,"Topic 6,Topic 33,Topic 17,Topic 35,Topic 31,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5"
1797_0,"Topic 6,Topic 33,Topic 45,Topic 4,Topic 9,Topic 36,Topic 47,Topic 5,Topic 40,Topic 28"
1303_0,"Topic 6,Topic 33,Topic 39,Topic 28,Topic 1,Topic 36,Topic 24,Topic 46,Topic 41,Topic 45"
123_0,"Topic 6,Topic 33,Topic 15,Topic 5,Topic 1,Topic 2,Topic 3,Topic 4,Topic 7,Topic 8"
960_0,"Topic 6,Topic 33,Topic 45,Topic 32,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7"
166_0,"Topic 33,Topic 6,Topic 4,Topic 45,Topic 32,Topic 9,Topic 40,Topic 39,Topic 17,Topic 46"
925_0,"Topic 6,Topic 4,Topic 33,Topic 34,Topic 1,Topic 2,Topic 3,Topic 5,Topic 7,Topic 8"
1533_0,"Topic 33,Topic 6,Topic 8,Topic 45,Topic 46,Topic 44,Topic 40,Topic 1,Topic 2,Topic 3"
1576_0,"Topic 6,Topic 33,Topic 32,Topic 45,Topic 36,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5"
34_0,"Topic 6,Topic 33,Topic 29,Topic 45,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7"
71_0,"Topic 6,Topic 33,Topic 15,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8"
222_0,"Topic 6,Topic 37,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8,Topic 9"
267_0,"Topic 6,Topic 33,Topic 45,Topic 39,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7"
1632_0,"Topic 6,Topic 33,Topic 28,Topic 45,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7"
1677_0,"Topic 33,Topic 6,Topic 45,Topic 37,Topic 28,Topic 43,Topic 3,Topic 32,Topic 8,Topic 34"
1919_0,"Topic 6,Topic 33,Topic 14,Topic 34,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7"
772_0,"Topic 6,Topic 33,Topic 22,Topic 34,Topic 45,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5"
737_0,"Topic 33,Topic 6,Topic 20,Topic 45,Topic 46,Topic 15,Topic 39,Topic 9,Topic 27,Topic 17"
1362_0,"Topic 6,Topic 33,Topic 40,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8"
1327_0,"Topic 6,Topic 1,Topic 33,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8,Topic 9"
1898_0,"Topic 45,Topic 6,Topic 25,Topic 38,Topic 34,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5"
859_0,"Topic 6,Topic 45,Topic 46,Topic 32,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7"
473_0,"Topic 6,Topic 33,Topic 45,Topic 23,Topic 44,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5"
436_0,"Topic 6,Topic 33,Topic 45,Topic 36,Topic 46,Topic 27,Topic 11,Topic 43,Topic 37,Topic 15"
1820_0,"Topic 45,Topic 33,Topic 2,Topic 6,Topic 34,Topic 1,Topic 3,Topic 4,Topic 5,Topic 7"
1063_0,"Topic 6,Topic 33,Topic 34,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8"
1865_0,"Topic 33,Topic 39,Topic 6,Topic 45,Topic 14,Topic 9,Topic 28,Topic 8,Topic 22,Topic 26"
1026_0,"Topic 33,Topic 6,Topic 8,Topic 28,Topic 5,Topic 39,Topic 37,Topic 1,Topic 2,Topic 3"
1978_0,"Topic 6,Topic 33,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8,Topic 9"
206_0,"Topic 6,Topic 33,Topic 37,Topic 45,Topic 1,Topic 32,Topic 14,Topic 5,Topic 44,Topic 30"
243_0,"Topic 33,Topic 6,Topic 45,Topic 40,Topic 3,Topic 39,Topic 12,Topic 42,Topic 7,Topic 20"
692_0,"Topic 33,Topic 6,Topic 25,Topic 28,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7"
1616_0,"Topic 6,Topic 45,Topic 22,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8"
1282_0,"Topic 6,Topic 33,Topic 45,Topic 34,Topic 44,Topic 49,Topic 21,Topic 8,Topic 28,Topic 1"
1653_0,"Topic 6,Topic 40,Topic 34,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8"
10_0,"Topic 33,Topic 6,Topic 45,Topic 21,Topic 34,Topic 1,Topic 40,Topic 3,Topic 17,Topic 28"
55_0,"Topic 6,Topic 33,Topic 28,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8"
107_0,"Topic 6,Topic 46,Topic 33,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8"
944_0,"Topic 6,Topic 33,Topic 17,Topic 5,Topic 36,Topic 29,Topic 23,Topic 1,Topic 2,Topic 3"
593_0,"Topic 45,Topic 6,Topic 44,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8"
142_0,"Topic 6,Topic 33,Topic 5,Topic 45,Topic 17,Topic 44,Topic 36,Topic 15,Topic 34,Topic 28"
901_0,"Topic 6,Topic 33,Topic 45,Topic 1,Topic 10,Topic 28,Topic 31,Topic 2,Topic 3,Topic 4"
1517_0,"Topic 33,Topic 6,Topic 8,Topic 45,Topic 5,Topic 34,Topic 40,Topic 44,Topic 9,Topic 17"
1985_0,"Topic 33,Topic 6,Topic 45,Topic 31,Topic 32,Topic 40,Topic 1,Topic 2,Topic 3,Topic 4"
1552_0,"Topic 33,Topic 6,Topic 9,Topic 45,Topic 8,Topic 46,Topic 4,Topic 15,Topic 1,Topic 2"
1183_0,"Topic 6,Topic 33,Topic 45,Topic 28,Topic 39,Topic 5,Topic 46,Topic 1,Topic 8,Topic 49"
1207_0,"Topic 6,Topic 33,Topic 34,Topic 45,Topic 44,Topic 39,Topic 28,Topic 1,Topic 2,Topic 3"
1242_0,"Topic 6,Topic 33,Topic 9,Topic 45,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7"
1693_0,"Topic 6,Topic 33,Topic 38,Topic 45,Topic 24,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5"
68_0,"Topic 33,Topic 6,Topic 45,Topic 39,Topic 17,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5"
617_0,"Topic 6,Topic 45,Topic 36,Topic 40,Topic 17,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5"
283_0,"Topic 6,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8,Topic 9,Topic 10"
652_0,"Topic 6,Topic 33,Topic 39,Topic 46,Topic 45,Topic 34,Topic 5,Topic 36,Topic 1,Topic 22"
979_0,"Topic 33,Topic 6,Topic 37,Topic 40,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7"
1106_0,"Topic 33,Topic 6,Topic 24,Topic 39,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7"
1945_0,"Topic 6,Topic 19,Topic 45,Topic 2,Topic 1,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8"
1592_0,"Topic 33,Topic 6,Topic 40,Topic 45,Topic 26,Topic 44,Topic 28,Topic 16,Topic 17,Topic 39"
1143_0,"Topic 6,Topic 33,Topic 45,Topic 9,Topic 40,Topic 47,Topic 28,Topic 32,Topic 26,Topic 15"
1900_0,"Topic 6,Topic 45,Topic 38,Topic 40,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7"
516_0,"Topic 6,Topic 33,Topic 37,Topic 1,Topic 36,Topic 45,Topic 20,Topic 40,Topic 16,Topic 2"
984_0,"Topic 6,Topic 33,Topic 12,Topic 45,Topic 9,Topic 4,Topic 32,Topic 14,Topic 1,Topic 2"
553_0,"Topic 6,Topic 33,Topic 45,Topic 9,Topic 18,Topic 28,Topic 29,Topic 1,Topic 2,Topic 3"
182_0,"Topic 33,Topic 6,Topic 4,Topic 45,Topic 38,Topic 28,Topic 32,Topic 26,Topic 1,Topic 2"
95_0,"Topic 6,Topic 33,Topic 15,Topic 8,Topic 5,Topic 1,Topic 2,Topic 3,Topic 4,Topic 7"
899_0,"Topic 6,Topic 32,Topic 33,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8"
1858_0,"Topic 33,Topic 6,Topic 5,Topic 45,Topic 40,Topic 36,Topic 37,Topic 23,Topic 39,Topic 20"
1773_0,"Topic 33,Topic 6,Topic 14,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8"
1736_0,"Topic 33,Topic 6,Topic 3,Topic 22,Topic 45,Topic 47,Topic 24,Topic 40,Topic 17,Topic 36"
363_0,"Topic 33,Topic 6,Topic 40,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8"
326_0,"Topic 6,Topic 33,Topic 39,Topic 45,Topic 10,Topic 17,Topic 21,Topic 28,Topic 1,Topic 2"
1472_0,"Topic 33,Topic 20,Topic 6,Topic 34,Topic 45,Topic 40,Topic 43,Topic 1,Topic 2,Topic 3"
1437_0,"Topic 6,Topic 33,Topic 5,Topic 47,Topic 4,Topic 1,Topic 2,Topic 3,Topic 7,Topic 8"
821_0,"Topic 33,Topic 6,Topic 45,Topic 26,Topic 22,Topic 28,Topic 44,Topic 29,Topic 9,Topic 31"
864_0,"Topic 6,Topic 9,Topic 4,Topic 32,Topic 1,Topic 2,Topic 3,Topic 5,Topic 7,Topic 8"
239_0,"Topic 6,Topic 33,Topic 40,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8"
97_0,"Topic 6,Topic 33,Topic 25,Topic 45,Topic 34,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5"
1629_0,"Topic 6,Topic 45,Topic 44,Topic 43,Topic 32,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5"
1104_0,"Topic 6,Topic 33,Topic 23,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8"
1947_0,"Topic 6,Topic 33,Topic 45,Topic 19,Topic 34,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5"
1590_0,"Topic 33,Topic 40,Topic 36,Topic 6,Topic 45,Topic 48,Topic 1,Topic 2,Topic 3,Topic 4"
1141_0,"Topic 6,Topic 45,Topic 33,Topic 24,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7"
1902_0,"Topic 6,Topic 33,Topic 45,Topic 40,Topic 36,Topic 26,Topic 25,Topic 38,Topic 24,Topic 1"
514_0,"Topic 6,Topic 33,Topic 37,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8"
986_0,"Topic 33,Topic 6,Topic 43,Topic 44,Topic 4,Topic 28,Topic 1,Topic 45,Topic 34,Topic 39"
551_0,"Topic 6,Topic 9,Topic 34,Topic 33,Topic 45,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5"
180_0,"Topic 33,Topic 42,Topic 4,Topic 8,Topic 1,Topic 2,Topic 3,Topic 5,Topic 6,Topic 7"
138_0,"Topic 6,Topic 33,Topic 5,Topic 1,Topic 2,Topic 3,Topic 4,Topic 7,Topic 8,Topic 9"
1528_0,"Topic 33,Topic 6,Topic 8,Topic 45,Topic 40,Topic 17,Topic 10,Topic 46,Topic 3,Topic 20"
1205_0,"Topic 6,Topic 33,Topic 39,Topic 1,Topic 45,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7"
1240_0,"Topic 6,Topic 45,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8,Topic 9"
1691_0,"Topic 6,Topic 33,Topic 45,Topic 28,Topic 24,Topic 32,Topic 17,Topic 46,Topic 29,Topic 19"
615_0,"Topic 6,Topic 28,Topic 45,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8"
281_0,"Topic 33,Topic 6,Topic 45,Topic 4,Topic 28,Topic 40,Topic 38,Topic 9,Topic 1,Topic 2"
650_0,"Topic 6,Topic 46,Topic 33,Topic 25,Topic 9,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5"
1470_0,"Topic 6,Topic 33,Topic 20,Topic 36,Topic 39,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5"
1435_0,"Topic 6,Topic 15,Topic 33,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8"
823_0,"Topic 6,Topic 33,Topic 45,Topic 26,Topic 14,Topic 48,Topic 25,Topic 1,Topic 2,Topic 3"
866_0,"Topic 6,Topic 30,Topic 45,Topic 23,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7"
708_0,"Topic 6,Topic 40,Topic 33,Topic 45,Topic 5,Topic 39,Topic 1,Topic 2,Topic 3,Topic 4"
1318_0,"Topic 33,Topic 6,Topic 45,Topic 9,Topic 32,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5"
1771_0,"Topic 6,Topic 33,Topic 46,Topic 36,Topic 9,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5"
1734_0,"Topic 33,Topic 6,Topic 45,Topic 46,Topic 4,Topic 44,Topic 20,Topic 34,Topic 40,Topic 48"
361_0,"Topic 6,Topic 26,Topic 4,Topic 1,Topic 2,Topic 3,Topic 5,Topic 7,Topic 8,Topic 9"
324_0,"Topic 33,Topic 6,Topic 45,Topic 34,Topic 23,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5"
409_0,"Topic 6,Topic 33,Topic 44,Topic 34,Topic 45,Topic 39,Topic 1,Topic 2,Topic 3,Topic 4"
1019_0,"Topic 6,Topic 17,Topic 33,Topic 45,Topic 4,Topic 1,Topic 2,Topic 3,Topic 5,Topic 7"
1709_0,"Topic 6,Topic 33,Topic 4,Topic 1,Topic 2,Topic 3,Topic 5,Topic 7,Topic 8,Topic 9"
319_0,"Topic 33,Topic 6,Topic 40,Topic 5,Topic 34,Topic 23,Topic 46,Topic 3,Topic 1,Topic 2"
471_0,"Topic 6,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8,Topic 9,Topic 10"
434_0,"Topic 6,Topic 33,Topic 40,Topic 45,Topic 9,Topic 12,Topic 1,Topic 2,Topic 3,Topic 4"
1822_0,"Topic 33,Topic 45,Topic 6,Topic 1,Topic 26,Topic 17,Topic 2,Topic 3,Topic 4,Topic 5"
1061_0,"Topic 33,Topic 6,Topic 1,Topic 45,Topic 27,Topic 4,Topic 2,Topic 3,Topic 5,Topic 7"
1867_0,"Topic 33,Topic 6,Topic 5,Topic 45,Topic 40,Topic 39,Topic 20,Topic 42,Topic 32,Topic 31"
1024_0,"Topic 33,Topic 6,Topic 45,Topic 41,Topic 10,Topic 25,Topic 5,Topic 32,Topic 17,Topic 40"
1408_0,"Topic 33,Topic 45,Topic 6,Topic 39,Topic 8,Topic 28,Topic 29,Topic 1,Topic 40,Topic 4"
770_0,"Topic 6,Topic 33,Topic 16,Topic 39,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7"
735_0,"Topic 33,Topic 6,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8,Topic 9"
1360_0,"Topic 6,Topic 33,Topic 20,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8"
1325_0,"Topic 6,Topic 33,Topic 5,Topic 4,Topic 32,Topic 45,Topic 1,Topic 17,Topic 2,Topic 3"
105_0,"Topic 6,Topic 33,Topic 45,Topic 8,Topic 4,Topic 1,Topic 2,Topic 3,Topic 5,Topic 7"
946_0,"Topic 6,Topic 28,Topic 42,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8"
591_0,"Topic 33,Topic 21,Topic 45,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7"
140_0,"Topic 6,Topic 5,Topic 45,Topic 49,Topic 16,Topic 46,Topic 27,Topic 1,Topic 2,Topic 3"
903_0,"Topic 6,Topic 33,Topic 5,Topic 45,Topic 43,Topic 38,Topic 31,Topic 29,Topic 20,Topic 1"
1515_0,"Topic 6,Topic 33,Topic 8,Topic 45,Topic 34,Topic 5,Topic 40,Topic 1,Topic 2,Topic 3"
1987_0,"Topic 6,Topic 33,Topic 40,Topic 45,Topic 34,Topic 31,Topic 1,Topic 2,Topic 3,Topic 4"
1550_0,"Topic 9,Topic 6,Topic 33,Topic 45,Topic 28,Topic 8,Topic 34,Topic 36,Topic 26,Topic 10"
